title,sentence_chunk,chunk_char_count,chunk_word_count,chunk_token_count,embeddings
Pemerintah Resmi Kenakan PPN 12 Persen per 1 Januari 2025,"Pemerintah mengumumkan tetap menaikkan tarifPajak Pertambahan Nilai (PPN)dari 11 persen menjadi 12 persen mulai 1 Januari 2025. Hal itu sejalan dengan Undang-Undang Nomor 7 Tahun 2024 tentang Harmonisasi Peraturan Perpajakan (UU HPP). Hal ini diumumkan Menteri Koordinator Bidang Perekonomian Airlangga Hartarto bersama Menteri Keuangan Sri Mulyani, juga menteri Kabinet Merah Putih lainnya pada Konferensi Pers Paket Stimulus Ekonomi di Gedung Kemenko Perekonomian, Jakarta Pusat, Senin (16/12). ""Sesuai dengan amanah undang-undang tentang harmonisasi peraturan perpajakan, ini sesuai dengan jadwal yang telah ditentukan. Tarif PPN tahun depan akan naik sebesar 12 persen per 1 Januari,"" ujar Airlangga. Pemerintah menegaskan pajak akan dikenakan pada sejumlah barang di antaranya adalah barang premium atau tergolong mewah. Namun, Airlangga mengatakan, tarif PPN 12 persen tidak berlaku untuk barang-barang yang dibutuhkan oleh masyarakat atau bahan kebutuhan pokok penting. Bahan pokok ini justru diberikan fasilitas bebas PPN. Barang yang dimaksud adalah di antaranya beras, daging, ikan, telur, sayur, susu, gula konsumsi, jasa pendidikan, kesehatan, angkutan umum, tenaga kerja, jasa keuangan, jasa asuransi, vaksin polio, hingga pemakaian air. ""Barang-barang yang dibutuhkan olah masyarakat ini PPN-nya diberikan fasilitas atau 0 persen ... seluruhnya bebas PPN.",1369,185,342.25,"[-0.5323337   0.36903915 -0.5808106  ...  0.7397668   0.52613336
  0.5681105 ]"
Pemerintah Resmi Kenakan PPN 12 Persen per 1 Januari 2025,"Jadi, nanti ada yang kita berikan fasilitas, yaitu untuk barang-barang tertentu,"" imbuhnya. Guna mengantisipasi dampak kenaikan PPN tersebut, pemerintah juga akan memberlakukan sejumlah paket stimulus ekonomi untuk menjaga kesejahteraan masyarakat.",248,30,62.0,"[-0.7952465   0.48172173 -0.6237485  ...  0.98080266  0.01078634
 -0.7393051 ]"
Toyota Berusaha Tahan Harga Imbas PPN 12 Persen dan Opsen Pajak 2025,"Direktur Pemasaran PT Toyota-Astra Motor (TAM) Anton Jimmi Suwandy mengatakanToyotaakan berupaya untuk tidak menaikkan harga produknya di awal 2025 imbas kenaikan pajak berupa PPN 12 persen dari 11 persen dan Opsen pajak Bea Balik Nama Kendaraan Bermotor (BBNKB) yang berlaku tahun depan. Menurut Anton langkah tersebut agar tidak memengaruhi daya beli masyarakat terkait pembelian mobil-mobil Toyota. ""Kami sedang berusaha untuk mempertahankan semaksimal mungkin supaya tidak ada kenaikan harga dari kami,"" kata Anton di Surabaya, Kamis (12/12) malam. Anton menjelaskan strategi tersebut berbeda dari tahun tahun sebelumnya di mana awal tahun harga mobil mengalami kenaikan harga karena berbagai pertimbangan. ""Jadi itu yang berbeda dengan tahun-tahun sebelumnya, biasanya awal tahun kami akan menaikkan harga karena biaya juga naik,"" ucap Anton. Anton menjelaskan kenaikan harga mobil di awal tahun umumnya imbas penyesuaian upah minimum provinsi (UMP) dan biaya produksi. Namun pihak TAM mencoba untuk ""menanggung"" beban konsumen. ""Karena kan gaji UMP juga naik ya. Jadi, sebagai akibatnya harusnya harga mobil akan naik, tapi kami sedang diskusi dengan pabrikan untuk tidak menaikkan harga Toyota, untuk mengurangi supaya tadi kenaikan 1 persen itu dirasa tinggi ya masyarakat,"" ujar Anton. Selanjutnya, pihak Toyota berharap pemerintah juga berkomitmen memberikan insentif untuk industri otomotif yang tengah terpukul dalam beberapa tahun terakhir. """,1455,204,363.75,"[-0.12192091  0.40013787 -0.8133632  ...  0.23742257  0.37720984
 -0.96966714]"
Toyota Berusaha Tahan Harga Imbas PPN 12 Persen dan Opsen Pajak 2025,"Sambil ya kami juga berharap supaya insentif dari pemerintah pusat, atau pemerintah daerah itu akan bergulir segera di bulan Januari,"" ucap Anton. Pada tahun ini penjualan mobil diharapkan sentuh 850 ribu unit usai direvisi dari sebelumnya tembus 1,1 juta unit. Sebelumnya, Sekretaris Umum Gabungan Industri Kendaraan Bermotor Indonesia (Gaikindo) Kukuh Kumara memperkirakan kenaikan pajak pertambahan nilai (PPN) menjadi 12 persen dan opsen pajak tahun depan akan mengkoreksi penjualan mobil hingga 500 ribu unit tahun depan. Hal ini tidak diinginkan para pelaku industri otomotif karena berdampak kepada nasib para pekerja pabrik. Menurut Kukuh, berdasarkan simulasi Gaikindo bersama para pakar ekonom dalam negeri penerapan dua pajak itu dinilai kurang tepat karena saat ini tengah terjadi penurunan daya beli masyarakat. ""Jika kenaikan lebih dari 5 persen, dampaknya sangat berat. Tahun ini saja, target penjualan sudah direvisi dari 1 juta unit menjadi 850 ribu unit,"" tuturnya. Pada 2013 penjualan roda empat domestik hanya berkisar satu juta unit. Angka tersebut dianggap ironis bahkan terkesan jalan di tempat. ""Sejak 2013, penjualan tahunannya berkisar satu juta unit.",1177,170,294.25,"[ 0.16345206  0.2200719  -0.61066777 ...  0.6138793   0.59354365
  0.3666457 ]"
Toyota Berusaha Tahan Harga Imbas PPN 12 Persen dan Opsen Pajak 2025,"Ironis sekali. Ternyata salah satu penyebab utama stagnasi ini adalah fenomena menurunnya kasta kelas menengah,"" kata dia saat itu.",131,19,32.75,"[-0.6678118   0.24450292  0.186543   ...  0.99245685 -0.7489589
 -0.68033236]"
Airlangga Ungkap PPN 12 Persen dan Paket Ekonomi Diumumkan Senin Depan,"Menteri Koordinator Bidang PerekonomianAirlangga Hartartomenyebut rincian kenaikanpajakpertambahan nilai (PPN) dari 11 persen menjadi 12 persen untuk barang mewah pada 2025 akan diumumkan pada pukul 10.00 WIB Senin (16/12) pekan depan. Airlangga mengungkap saat ini progres perhitungan kenaikan PPN tersebut masih dalam proses finalisasi. ""Perhitungannya difinalisasi. Akan diumumkan hari Senin jam 10,"" ujar Airlangga ditemui di Istana Negara Jakarta, Jumat (13/12). Namun, Airlangga tak merinci siapa yang akan mengumumkan kenaikan PPN tersebut. Tak hanya soal PPN, pada Senin depan, pemerintah juga akan mengumumkan terkait paket stimulus ekonomi terbaru. Paket tersebut berupa insentif pajak yang diberikan pemerintah untuk industri otomotif serta properti. ""Soal PPN dan paket ekonomi,"" imbuhnya. Dalam kesempatan itu, Airlangga juga kembali memastikan bahwa bahan pokok akan dibebaskan dari pengenaan PPN 12 persen yang bakal diberlakukan per 1 Januari 2025 itu. ""Yang penting bahan pokok penting itu tak kena PPN,"" ucapnya.",1030,141,257.5,"[-0.25382185  0.10216343 -0.11652461 ...  0.38452283  0.18804495
 -0.67533314]"
Airlangga Ungkap PPN 12 Persen dan Paket Ekonomi Diumumkan Senin Depan,"Selain soal PPN, Airlangga juga sempat mengungkap pada pekan depan pemerintah juga bakal mengumumkan kebijakan fiskal lainnya. Misalnya, soal insentif Pajak Penjualan atas Barang Mewah (PPnBM) kendaraan dan Pajak Pertambahan Nilai Ditanggung Pemerintah (PPN DTP). Menurut Airlangga, deretan kebijakan fiskal itu akan dimatangkan. Kebijakan fiskal lainnya yang bakal diumumkan pekan depan terkait adanya insentif baru untuk industri padat karya. ""Insentif ini agar industri padat karya itu mempunyai daya saing. Karena kalau dia tidak berdaya saing, tentu akan kalah dengan industri yang baru berinvestasi,"" ujar dia ditemui di Kantor Kemenko Bidang Perekonomian, Selasa (3/12) lalu, dikutipdetikfinance.",703,95,175.75,"[-0.18501109 -0.00243407 -0.19023554 ...  0.6564446  -0.17707472
 -0.7694337 ]"
Eks Staf Sri Mulyani Bicara Penurunan PPN Jadi 8 Persen di Vietnam,"Eks Staf Khusus Menteri Keuangan Yustinus Prastowo membahas soal penurunan tarif pajak pertambahan nilai (PPN) diVietnamdari 10 persen menjadi 8 persen. Topik itu dibahas lewat cuitan di media sosial X resminya @prastow, di tengah ramai pembicaraan tentang wacana pemerintah menaikkan PPN dari 11 persen menjadi 12 persen yang bakal diberlakukan mulai 2025. Ia menyebut pemerintah Vietnam resmi memperpanjang penurunan tarif PPN dari 10 persen ke 8 persen untuk jenis barang dan jasa tertentu sampai dengan 30 Juni 2025. Penurunan tarif tersebut berlaku untuk sektor penerbangan, transportasi, pariwisata, akomodasi, pendidikan dan pelatihan, agrikultur, manufaktur dan pengolahan, dan perumahan sosial. Menurut Prastowo, Indonesia lebih maju dibanding Vietnam dalam hal besaran fasilitas PPN di beberapa sektor tersebut dibandingkan Vietnam. Jika Vietnam menerapkan PPN 8 persen, Indonesia malah memungut 0 persen alias bebas PPN untuk sektor-sektor tertentu. ""Bahkan (Indonesia) di agrikultur banyak yg mendapat fasilitas PPN tidak dipungut atau dibebaskan. Termasuk sektor pendidikan. Yang kalah di manufaktur atau industri pengolahan. Ini (sektor manufaktur atau industri pengolahan) dampak penggandanya besar jika ada fasilitas,"" cuit Prastowo, Rabu (11/12).",1263,172,315.75,"[-0.59652483 -0.13367422 -0.26205015 ...  0.645153    0.47949177
  0.6801063 ]"
Eks Staf Sri Mulyani Bicara Penurunan PPN Jadi 8 Persen di Vietnam,"[Gambas:Twitter] Pemerintah akan menaikkan PPN dari 11 persen menjadi 12 persen mulai tahun depan. Kenaikan dilakukan dengan dalih menjalankan UU Nomor 7 Tahun 2021 tentang Harmonisasi Peraturan Perpajakan (HPP). Dalam beleid itu, pemerintah dan DPR memang menetapkan PPN naik jadi 11 persen mulai 2022 dan menjadi 12 persen mulai 2025. Belakangan, Presiden Prabowo dan Menkeu Sri Mulyani menyebut kenaikan PPN menjadi 12 persen hanya berlaku pada barang mewah. Sementara itu, pemerintah Vietnam menurunkan tarif PPN dari 10 persen menjadi 8 persen hingga Juni 2025. Kebijakan diskon PPN ini berlaku sejak 2022. Perpanjangan kebijakan penurunan PPN ini diharapkan dapat membantu merangsang daya beli dan mendorong geliat bisnis. Pemerintah Vietnam ingin harga barang dan jasa turun agar ekonomi tumbuh. Kementerian Keuangan Vietnam memperkirakan turunnya PPN sebesar 2 persen akan membuat penerimaan negara berkurang sekitar US$1,02 miliar atau sekitar Rp16,29 triliun (asumsi kurs Rp15.970) pada paruh pertama 2025. Namun, pemerintah Vietnam optimis penurunan PPN ini akan membantu mendorong produksi dan bisnis, yang juga akan menciptakan pendapatan bagi anggaran negara.",1173,166,293.25,"[-0.8120924  -0.08041905 -0.22363131 ...  0.8627557   0.40658805
 -0.22575475]"
VIDEO: Sri Mulyani Beberkan Sejumlah Barang Kebutuhan Tak Kena Pajak,"Dalam konferensi pers APBN Kita Rabu sore, Menteri Keuangan Sri Mulyani menjelaskan barang kebutuhan yang tidak dikenakan pajak alias pajak nol persen dan bagaimana update pajak 12 persen di tahun depan. Sri Mulyani menjabarkan sejumlah barang dan jasa yang tidak dikenakan pajak 11 persen meski hal tersebut diatur di undang undang perpajakan. Barang jasa tersebut antara lain, beras, daging, telur, susu segar, gula, jasa kesehatan, jasa angkutan, rusunami, rumah sederhana hingga pemakaian listrik dan air. Menkeu juga menjelaskan, potensi pajak yang bisa diterima bila barang ini dikenakan pajak bisa mencapai Rp230 triliun. Terkait pajak 12 persen yang akan diterapkan tahun depan Menkeu masih akan menghitung dan menyiapkan dengan tetap mengedepankan asas berkeadilan.",774,112,193.5,"[-0.22681665  0.16668925  0.26998928 ...  0.7411321   0.15130585
  0.29984456]"
Sri Mulyani Umumkan Barang Kena PPN 12 Persen Pekan Depan,"Menteri KeuanganSri Mulyanitengah menyusun daftar barang yang bakal terkena kenaikan pajak pertambahan nilai (PPN) 12 persen pada pekan depan. Ia memastikan PPN yang saat ini tarifnya 11 persen bakal naik menjadi 12 persen mulai 1 Januari 2025, meski berlaku untuk barang-barang tertentu. Menurutnya, kenaikan PPN menjadi 12 persen adalah amanat Undang-Undang yang akan dijalankan berdasarkan azas keadilan dan tentu mendengarkan aspirasi masyarakat. ""Kami sedang memformulasikan secara lebih detail, karena ini berkaitan dengan APBN, keadilan, daya beli, dan pertumbuhan ekonomi yang perlu disimbangkan. Beberapa arahan dan diskusi terus kami lakukan, dan ini dalam tahap finalisasi,"" ujarnya dalam konferensi pers APBN KiTa, Rabu (11/12). Aturan detail kenaikan PPN ini rencananya akan ia umumkan bersama dengan Menteri Koordinator Bidang Perekonomian Airlangga Hartarto. Pengumuman itu juga termasuk soal barang-barang apa saja yang akan dipungut PPN 12 persen. ""Kami akan segera mengumumkan bersama dengan Menko Perekonomian mengenai keseluruhan paket, tidak hanya terkait dengan PPN 12 persen,"" jelasnya. Ani, sapaan akrabnya, menekankan meski PPN naik jadi 12 persen tapi tu hanya untuk barang-barang mewah saja. Sementara itu, Ani memastikan barang dan jasa yang selama ini dikonsumsi oleh masyarakat luas akan tetap dibebaskan dari pengenaan PPN. """,1356,190,339.0,"[-0.13661185  0.25179127 -0.39474493 ...  0.6286073   0.27267888
  0.582728  ]"
Sri Mulyani Umumkan Barang Kena PPN 12 Persen Pekan Depan,"Saya ulangi lagi, barang-barang yang tidak terkena PPN tetap akan dipertahankan, tetapi PPN 12 persen akan diberlakukan hanya untuk barang-barang yang dianggap mewah,"" terangnya. Ia merinci barang dan jasa yang akan tetap dibebaskan dari PPN 12 persen adalah barang kebutuhan pokok seperti beras, daging, ikan, telur, sayur, susu segar, gula konsumsi, jasa pendidikan, jasa kesehatan, jasa angkutan umum, jasa tenaga kerja, jasa keuangan, jasa asuransi, buku, vaksinasi, rumah sederhana dan rusunami. Ani menambahkan pemakaian listrik dan air pun tidak dikenakan PPN. Bahkan pada tahun depan, diperkirakan negara kehilangan potensi penerimaan hingga Rp265 triliun karena selama ini bebas PPN. ""Jika kita perkirakan, nilai barang dan jasa yang tidak dipungut PPN untuk tahun ini mencapai Rp231 triliun. Meskipun Undang-undang menyebutkan PPN 11 persen, banyak barang dan jasa yang dibebaskan dari PPN. Hal yang sama juga akan diterapkan jika PPN naik menjadi 12 persen. Kami memperkirakan pembebasan PPN pada tahun depan akan mencapai Rp265,6 triliun,"" pungkasnya.",1063,153,265.75,"[-0.7261699   0.15547135 -0.59349763 ...  0.92364705  0.4285842
  0.40813807]"
Vietnam Turunkan PPN Jadi 8 Persen Demi Dorong Daya Beli,"PemerintahVietnammenurunkan tarif pajak pertambahan nilai (PPN) dari 10 persen menjadi 8 persen hingga Juni 2025. Ini terjadi usai Majelis Nasional menyetujui perpanjangan penurunan PPN sebesar 2 persen hingga akhir Juni 2025 pada Sabtu lalu (7/12). Kebijakan diskon PPN ini berlaku sejak 2022. Perpanjangan kebijakan penurunan PPN ini diharapkan dapat membantu merangsang daya beli dan mendorong geliat bisnis. Pemerintah Vietnam ingin harga barang dan jasa turun agar ekonomi tumbuh. Berdasarkan laporanVietnam News, beberapa barang dan jasa yang dikenakan tarif pajak 10 persen akan terus menikmati tarif 8 persen selama enam bulan ke depan. Namun, penurunan PPN ini tidak berlaku untuk sektor real estat, sekuritas, perbankan, telekomunikasi, informasi dan teknologi, batu bara, bahan kimia, serta produk dan layanan yang dikenakan pajak konsumsi khusus. Kementerian Keuangan Vietnam memperkirakan turunnya PPN sebesar 2 persen akan membuat penerimaan negara berkurang sekitar US$1,02 miliar atau sekitar Rp16,29 triliun (asumsi kurs Rp15.970) pada paruh pertama 2025. Namun, pemerintah Vietnam optimis penurunan PPN ini akan membantu mendorong produksi dan bisnis, yang juga akan menciptakan pendapatan bagi anggaran negara. Kebijakan penurunan PPN di Vietnam telah diterapkan sejak 2022 untuk mendukung industri, serta mendorong konsumsi setelah pandemi Covid-19.",1369,188,342.25,"[-0.7819616  -0.19331816 -0.26941043 ...  0.70860803  0.5977363
 -0.9836289 ]"
Vietnam Turunkan PPN Jadi 8 Persen Demi Dorong Daya Beli,"Hasilnya, pada tahun tersebut daya beli masyarakat lebih cepat pulih. Total penjualan eceran barang dan jasa melonjak hingga 19,8 persen dibandingkan 2021. Lalu pada 2023, penurunan PPN menjadi 8 persen ini juga berkontribusi pada peningkatan penjualan eceran barang dan jasa sebesar 9,6 persen. Kebijakan penurunan PPN ternyata berhasil mengerek pertumbuhan ekonomi Vietnam. Ekonomi Vietnam tumbuh 8,02 persen pada 2022. Pendorong utamanya adalah ekspor dan penjualan eceran yang kuat. Ini merupakan kenaikan tercepat sejak 1997. Angka pertumbuhan Pendapatan Domestik Bruto (PDB) tersebut lebih tinggi dari target resmi pemerintah, yakni sebesar 6,0 persen hingga 6,5 persen. Lajunya juga lebih kencang dari 2021, yang hanya tumbuh 2,58 persen akibat penerapan lockdown yang turut menekan perekonomian mereka, serta berdampak pada aktivitas pabrik-pabrik di sana.",864,120,216.0,"[-0.7084241   0.43990397 -0.17290856 ...  0.7661173   0.29301292
 -0.9786817 ]"
Daftar Motor Mewah yang Mungkin Kena PPN 12 Persen Mulai 2025,"Sepeda motor mewah kemungkinan juga menjadi target penerapan kenaikan tarif Pajak Pertambahan Nilai (PPN) dari 11 persen menjadi12 persenpada tahun depan. Hal itu tersirat dari ucapan Wakil Ketua DPR Sufmi Dasco yang memastikan pemberlakuan PPN 12 persen mulai 1 Januari 2025. ""Mobil mewah, apartemen mewah, rumah mewah, yang semuanya serba mewah,"" ujar Dasco dalam konferensi pers di Istana Kepresidenan, Jakarta, Kamis (5/12). Sejauh ini belum ada aturan tentang pengenaan PPN 12 persen buat motor, tetapi kategori motor mewah sudah ditentukan melalui aturan Pajak Penjualan atas Barang Mewah (PPnBM). Pada dasarnya semua motor tidak tergolong barang mewah sebab itu dikenakan tak PPnBM. Walau demikian ada dua kategori motor yang dianggap barang mewah dan jadi objek PPnBM seperti diatur pada Peraturan Menteri Keuangan Nomor 42 tahun 2021. Kedua kategori itu adalah: Ada banyak jenis motor mewah dengan kapasitas di atas 250 cc yang dijual di dalam negeri. Kendaraan yang kerap diistilahkan moge ini di antaranya sebagai berikut: Honda Kawasaki BMW Harley Davidson Royal Enfield Benelli Triumph",1098,164,274.5,"[-0.5469798   0.10446209 -0.62254953 ...  0.7115972   0.6879042
  0.99269783]"
Daftar Mobil yang Disuntik Mati di Indonesia Tahun Ini,"Sejumlah modelmobiltak lagi dijual sepanjang 2024. Penyetopan penjualan ini karena sejumlah alasan seperti di antaranya pembaruan model, pergeseran preferensi pembeli, maupun penjualan yang kian merosot. Mobil yang disetop penjualan maupun produksi pun beragam, mulai dari segmen MPV hingga mobil perkotaan atau city car. Berikut ini daftar mobil-mobil yang sudah disetop penjualannya di Indonesia. MPV pintu geser termurah Toyota di Indonesia, Sienta, telah disuntik mati sejak 2023 dan baru diungkap oleh Toyota Motor Manufacturing Indonesia (TMMIN) pada Januari 2024. Mobil yang diproduksi di pabrik Toyota di Karawang, Jawa Barat sudah disetop persis setahun yang lalu dan penjualannya tak lagi ada sejak saat itu. Sienta meluncur di Indonesia pada 2016, saat itu dilakukan di Indonesia International Motor Show (IIMS) yang digelar April. Lantas pada Juni 2016 harga resmi mobil yang langsung diproduksi lokal ini diumumkan, yakni Rp230 juta sampai Rp295 juta. Kehadiran Sienta kala itu sempat dipertanyakan lantaran model MPV pintu geser populer Honda Freed justru pensiun pada Juni 2016. Alasan Honda menyuntik mati Freed karena biaya produksi terlalu mahal sedangkan tren penjualan MPV pintu geser ukuran kecil mengalami penurunan.",1238,178,309.5,"[-0.34792015 -0.04542981 -0.5657061  ...  0.5452412   0.22976647
 -0.36035168]"
